Title,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Plays,Playing,Backlogs,Wishlist,Rank,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
BioShock,2007-08-21, 2K Boston,4.0,1800,1800, RPG,17000,339000,4000,1200,1320,PS3,Take-Two Interactive,0.75,0.49,0.01,0.21,1.45
BioShock,2007-08-21, 2K Boston,4.0,1800,1800, RPG,17000,339000,4000,1200,4691,PC,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41
BioShock,2007-08-21,2K Games,4.0,1800,1800, Shooter,17000,339000,4000,1200,516,X360,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83
BioShock,2007-08-21,2K Games,4.0,1800,1800, Shooter,17000,339000,4000,1200,1320,PS3,Take-Two Interactive,0.75,0.49,0.01,0.21,1.45
BioShock,2007-08-21,2K Games,4.0,1800,1800, Shooter,17000,339000,4000,1200,4691,PC,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41
BioShock,2007-08-21, 2K Boston,4.0,1800,1800, Shooter,17000,339000,4000,1200,516,X360,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83
BioShock,2007-08-21, 2K Boston,4.0,1800,1800, Shooter,17000,339000,4000,1200,1320,PS3,Take-Two Interactive,0.75,0.49,0.01,0.21,1.45
BioShock,2007-08-21, 2K Boston,4.0,1800,1800, Shooter,17000,339000,4000,1200,4691,PC,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41
Metal Gear Solid,1998-09-03,Microsoft,4.2,1900,1900,Adventure,12000,287000,3000,1600,146,PS,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03
Metal Gear Solid,1998-09-03,Microsoft,4.2,1900,1900,Adventure,12000,287000,3000,1600,11950,GB,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
Metal Gear Solid,1998-09-03, Konami Computer Entertainment Japan,4.2,1900,1900,Adventure,12000,287000,3000,1600,146,PS,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03
Metal Gear Solid,1998-09-03, Konami Computer Entertainment Japan,4.2,1900,1900,Adventure,12000,287000,3000,1600,11950,GB,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
Metal Gear Solid,1998-09-03,Microsoft,4.2,1900,1900, Tactical,12000,287000,3000,1600,146,PS,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03
Metal Gear Solid,1998-09-03,Microsoft,4.2,1900,1900, Tactical,12000,287000,3000,1600,11950,GB,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
Metal Gear Solid,1998-09-03, Konami Computer Entertainment Japan,4.2,1900,1900, Tactical,12000,287000,3000,1600,146,PS,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03
Metal Gear Solid,1998-09-03, Konami Computer Entertainment Japan,4.2,1900,1900, Tactical,12000,287000,3000,1600,11950,GB,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
BioShock Infinite,2013-02-26,Irrational Games,3.5,1500,1500,Adventure,18000,197000,4100,949000,867,X360,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
BioShock Infinite,2013-02-26,Irrational Games,3.5,1500,1500,Adventure,18000,197000,4100,949000,998,PS3,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
BioShock Infinite,2013-02-26,Irrational Games,3.5,1500,1500,Adventure,18000,197000,4100,949000,3036,PC,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67
BioShock Infinite,2013-02-26, 2K Games,3.5,1500,1500,Adventure,18000,197000,4100,949000,867,X360,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
BioShock Infinite,2013-02-26, 2K Games,3.5,1500,1500,Adventure,18000,197000,4100,949000,998,PS3,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
BioShock Infinite,2013-02-26, 2K Games,3.5,1500,1500,Adventure,18000,197000,4100,949000,3036,PC,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67
BioShock Infinite,2013-02-26,Irrational Games,3.5,1500,1500, Shooter,18000,197000,4100,949000,867,X360,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
BioShock Infinite,2013-02-26,Irrational Games,3.5,1500,1500, Shooter,18000,197000,4100,949000,998,PS3,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
BioShock Infinite,2013-02-26,Irrational Games,3.5,1500,1500, Shooter,18000,197000,4100,949000,3036,PC,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67
BioShock Infinite,2013-02-26, 2K Games,3.5,1500,1500, Shooter,18000,197000,4100,949000,867,X360,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
BioShock Infinite,2013-02-26, 2K Games,3.5,1500,1500, Shooter,18000,197000,4100,949000,998,PS3,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
BioShock Infinite,2013-02-26, 2K Games,3.5,1500,1500, Shooter,18000,197000,4100,949000,3036,PC,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000,Adventure,12000,117000,2100,813000,1738,X360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000,Adventure,12000,117000,2100,813000,1790,PS3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000,Adventure,12000,117000,2100,813000,12705,PC,Electronic Arts,0.0,0.05,0.0,0.01,0.06
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000,Adventure,12000,117000,2100,813000,1738,X360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000,Adventure,12000,117000,2100,813000,1790,PS3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000,Adventure,12000,117000,2100,813000,12705,PC,Electronic Arts,0.0,0.05,0.0,0.01,0.06
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000, Platform,12000,117000,2100,813000,1738,X360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000, Platform,12000,117000,2100,813000,1790,PS3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000, Platform,12000,117000,2100,813000,12705,PC,Electronic Arts,0.0,0.05,0.0,0.01,0.06
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000, Platform,12000,117000,2100,813000,1738,X360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000, Platform,12000,117000,2100,813000,1790,PS3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000, Platform,12000,117000,2100,813000,12705,PC,Electronic Arts,0.0,0.05,0.0,0.01,0.06
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000, Shooter,12000,117000,2100,813000,1738,X360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000, Shooter,12000,117000,2100,813000,1790,PS3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
Mirror's Edge,2008-11-11,Electronic Arts,3.5,788000,788000, Shooter,12000,117000,2100,813000,12705,PC,Electronic Arts,0.0,0.05,0.0,0.01,0.06
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000, Shooter,12000,117000,2100,813000,1738,X360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000, Shooter,12000,117000,2100,813000,1790,PS3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
Mirror's Edge,2008-11-11, EA Digital Illusions CE,3.5,788000,788000, Shooter,12000,117000,2100,813000,12705,PC,Electronic Arts,0.0,0.05,0.0,0.01,0.06
Bayonetta 2,2014-09-20,PlatinumGames,4.1,1100,1100,Brawler,6000,154000,3300,2000,2043,WiiU,Nintendo,0.34,0.28,0.1,0.3,1.01
Bayonetta 2,2014-09-20, Nintendo,4.1,1100,1100,Brawler,6000,154000,3300,2000,2043,WiiU,Nintendo,0.34,0.28,0.1,0.3,1.01
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100,Adventure,9900,133000,1700,480000,1129,PS3,Sega,0.6,0.73,0.02,0.28,1.63
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100,Adventure,9900,133000,1700,480000,1361,X360,Sega,0.71,0.57,0.0,0.14,1.42
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100,Adventure,9900,133000,1700,480000,2046,3DS,Sega,0.44,0.46,0.01,0.09,1.01
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100,Adventure,9900,133000,1700,480000,10268,PC,Sega,0.02,0.07,0.0,0.02,0.11
Sonic Generations,2011-11-01, Sega,3.8,1100,1100,Adventure,9900,133000,1700,480000,1129,PS3,Sega,0.6,0.73,0.02,0.28,1.63
Sonic Generations,2011-11-01, Sega,3.8,1100,1100,Adventure,9900,133000,1700,480000,1361,X360,Sega,0.71,0.57,0.0,0.14,1.42
Sonic Generations,2011-11-01, Sega,3.8,1100,1100,Adventure,9900,133000,1700,480000,2046,3DS,Sega,0.44,0.46,0.01,0.09,1.01
Sonic Generations,2011-11-01, Sega,3.8,1100,1100,Adventure,9900,133000,1700,480000,10268,PC,Sega,0.02,0.07,0.0,0.02,0.11
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100, Platform,9900,133000,1700,480000,1129,PS3,Sega,0.6,0.73,0.02,0.28,1.63
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100, Platform,9900,133000,1700,480000,1361,X360,Sega,0.71,0.57,0.0,0.14,1.42
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100, Platform,9900,133000,1700,480000,2046,3DS,Sega,0.44,0.46,0.01,0.09,1.01
Sonic Generations,2011-11-01,Sonic Team,3.8,1100,1100, Platform,9900,133000,1700,480000,10268,PC,Sega,0.02,0.07,0.0,0.02,0.11
Sonic Generations,2011-11-01, Sega,3.8,1100,1100, Platform,9900,133000,1700,480000,1129,PS3,Sega,0.6,0.73,0.02,0.28,1.63
Sonic Generations,2011-11-01, Sega,3.8,1100,1100, Platform,9900,133000,1700,480000,1361,X360,Sega,0.71,0.57,0.0,0.14,1.42
Sonic Generations,2011-11-01, Sega,3.8,1100,1100, Platform,9900,133000,1700,480000,2046,3DS,Sega,0.44,0.46,0.01,0.09,1.01
Sonic Generations,2011-11-01, Sega,3.8,1100,1100, Platform,9900,133000,1700,480000,10268,PC,Sega,0.02,0.07,0.0,0.02,0.11
Shin Megami Tensei: Nocturne,2003-02-20,Atlus,4.2,1100,1100,RPG,4100,358000,2500,1300,4984,PS2,Ghostlight,0.07,0.05,0.25,0.02,0.38
Shin Megami Tensei: Nocturne,2003-02-20, Ghostlight Ltd.,4.2,1100,1100,RPG,4100,358000,2500,1300,4984,PS2,Ghostlight,0.07,0.05,0.25,0.02,0.38
The Legend of Zelda: Twilight Princess,2006-11-19,Nintendo,4.0,899000,899000,Adventure,10000,228000,2500,1300,101,Wii,Nintendo,3.83,2.19,0.6,0.7,7.31
The Legend of Zelda: Twilight Princess,2006-11-19,Nintendo,4.0,899000,899000,Adventure,10000,228000,2500,1300,1162,GC,Nintendo,1.15,0.36,0.04,0.04,1.59
The Legend of Zelda: Twilight Princess,2006-11-19, Nintendo EAD Software Development Group No.3,4.0,899000,899000,Adventure,10000,228000,2500,1300,101,Wii,Nintendo,3.83,2.19,0.6,0.7,7.31
The Legend of Zelda: Twilight Princess,2006-11-19, Nintendo EAD Software Development Group No.3,4.0,899000,899000,Adventure,10000,228000,2500,1300,1162,GC,Nintendo,1.15,0.36,0.04,0.04,1.59
The Legend of Zelda: Twilight Princess,2006-11-19,Nintendo,4.0,899000,899000, RPG,10000,228000,2500,1300,101,Wii,Nintendo,3.83,2.19,0.6,0.7,7.31
The Legend of Zelda: Twilight Princess,2006-11-19,Nintendo,4.0,899000,899000, RPG,10000,228000,2500,1300,1162,GC,Nintendo,1.15,0.36,0.04,0.04,1.59
The Legend of Zelda: Twilight Princess,2006-11-19, Nintendo EAD Software Development Group No.3,4.0,899000,899000, RPG,10000,228000,2500,1300,101,Wii,Nintendo,3.83,2.19,0.6,0.7,7.31
The Legend of Zelda: Twilight Princess,2006-11-19, Nintendo EAD Software Development Group No.3,4.0,899000,899000, RPG,10000,228000,2500,1300,1162,GC,Nintendo,1.15,0.36,0.04,0.04,1.59
Metroid Prime,2002-11-17,Nintendo,4.3,1400,1400,Adventure,6800,221000,2700,1200,520,GC,Nintendo,1.96,0.67,0.1,0.09,2.82
Metroid Prime,2002-11-17, Retro Studios,4.3,1400,1400,Adventure,6800,221000,2700,1200,520,GC,Nintendo,1.96,0.67,0.1,0.09,2.82
Metroid Prime,2002-11-17,Nintendo,4.3,1400,1400, Platform,6800,221000,2700,1200,520,GC,Nintendo,1.96,0.67,0.1,0.09,2.82
Metroid Prime,2002-11-17, Retro Studios,4.3,1400,1400, Platform,6800,221000,2700,1200,520,GC,Nintendo,1.96,0.67,0.1,0.09,2.82
Metroid Prime,2002-11-17,Nintendo,4.3,1400,1400, Shooter,6800,221000,2700,1200,520,GC,Nintendo,1.96,0.67,0.1,0.09,2.82
Metroid Prime,2002-11-17, Retro Studios,4.3,1400,1400, Shooter,6800,221000,2700,1200,520,GC,Nintendo,1.96,0.67,0.1,0.09,2.82
Sonic the Hedgehog 2,1992-11-21,Sonic Team,3.7,1200,1200,Adventure,10000,56000,883000,228000,144,GEN,Sega,4.47,1.2,0.16,0.19,6.03
Sonic the Hedgehog 2,1992-11-21, Sega,3.7,1200,1200,Adventure,10000,56000,883000,228000,144,GEN,Sega,4.47,1.2,0.16,0.19,6.03
Sonic the Hedgehog 2,1992-11-21,Sonic Team,3.7,1200,1200, Platform,10000,56000,883000,228000,144,GEN,Sega,4.47,1.2,0.16,0.19,6.03
Sonic the Hedgehog 2,1992-11-21, Sega,3.7,1200,1200, Platform,10000,56000,883000,228000,144,GEN,Sega,4.47,1.2,0.16,0.19,6.03
Metal Gear Solid 4: Guns of the Patriots,2008-06-12,Kojima Productions,3.9,1200,1200,Adventure,7700,94000,2500,1300,145,PS3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
Metal Gear Solid 4: Guns of the Patriots,2008-06-12, Konami,3.9,1200,1200,Adventure,7700,94000,2500,1300,145,PS3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
Metal Gear Solid 4: Guns of the Patriots,2008-06-12,Kojima Productions,3.9,1200,1200, Shooter,7700,94000,2500,1300,145,PS3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
Metal Gear Solid 4: Guns of the Patriots,2008-06-12, Konami,3.9,1200,1200, Shooter,7700,94000,2500,1300,145,PS3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
Metal Gear Solid 4: Guns of the Patriots,2008-06-12,Kojima Productions,3.9,1200,1200, Tactical,7700,94000,2500,1300,145,PS3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
Metal Gear Solid 4: Guns of the Patriots,2008-06-12, Konami,3.9,1200,1200, Tactical,7700,94000,2500,1300,145,PS3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000,Adventure,11000,509000,412000,85000,73,X360,Microsoft Game Studios,5.58,2.83,0.02,0.77,9.2
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000,Adventure,11000,509000,412000,85000,169,PS3,Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000,Adventure,11000,509000,412000,85000,298,PS4,Sony Computer Entertainment Europe,1.38,1.87,0.12,0.65,4.02
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000,Adventure,11000,509000,412000,85000,644,XOne,Microsoft Game Studios,1.43,0.76,0.0,0.22,2.41
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000,Adventure,11000,509000,412000,85000,715,PSV,Sony Computer Entertainment Europe,0.28,0.79,0.87,0.32,2.25
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000,Adventure,11000,509000,412000,85000,4515,WiiU,Microsoft Game Studios,0.18,0.09,0.14,0.03,0.43
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000, Simulator,11000,509000,412000,85000,73,X360,Microsoft Game Studios,5.58,2.83,0.02,0.77,9.2
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000, Simulator,11000,509000,412000,85000,169,PS3,Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000, Simulator,11000,509000,412000,85000,298,PS4,Sony Computer Entertainment Europe,1.38,1.87,0.12,0.65,4.02
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000, Simulator,11000,509000,412000,85000,644,XOne,Microsoft Game Studios,1.43,0.76,0.0,0.22,2.41
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000, Simulator,11000,509000,412000,85000,715,PSV,Sony Computer Entertainment Europe,0.28,0.79,0.87,0.32,2.25
Minecraft,2017-09-20,Mojang Studios,4.2,571000,571000, Simulator,11000,509000,412000,85000,4515,WiiU,Microsoft Game Studios,0.18,0.09,0.14,0.03,0.43
Resident Evil 5,2009-03-05,Capcom,3.1,1000,1000,Adventure,10000,176000,1600,561000,197,PS3,Capcom,1.96,1.43,1.08,0.65,5.11
Resident Evil 5,2009-03-05,Capcom,3.1,1000,1000,Adventure,10000,176000,1600,561000,372,X360,Capcom,2.11,0.94,0.12,0.34,3.51
Resident Evil 5,2009-03-05,Capcom,3.1,1000,1000,Adventure,10000,176000,1600,561000,12096,PC,Capcom,0.01,0.04,0.0,0.01,0.07
Resident Evil 5,2009-03-05,Capcom,3.1,1000,1000, Shooter,10000,176000,1600,561000,197,PS3,Capcom,1.96,1.43,1.08,0.65,5.11
Resident Evil 5,2009-03-05,Capcom,3.1,1000,1000, Shooter,10000,176000,1600,561000,372,X360,Capcom,2.11,0.94,0.12,0.34,3.51
Resident Evil 5,2009-03-05,Capcom,3.1,1000,1000, Shooter,10000,176000,1600,561000,12096,PC,Capcom,0.01,0.04,0.0,0.01,0.07
Fire Emblem: Awakening,2012-04-19,Intelligent Systems Co.,3.8,1200,1200,Adventure,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19, Ltd.,3.8,1200,1200,Adventure,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19, Nintendo,3.8,1200,1200,Adventure,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19,Intelligent Systems Co.,3.8,1200,1200, RPG,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19, Ltd.,3.8,1200,1200, RPG,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19, Nintendo,3.8,1200,1200, RPG,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19,Intelligent Systems Co.,3.8,1200,1200, Strategy,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19, Ltd.,3.8,1200,1200, Strategy,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Fire Emblem: Awakening,2012-04-19, Nintendo,3.8,1200,1200, Strategy,9500,287000,2000,814000,849,3DS,Nintendo,0.89,0.45,0.53,0.13,2.0
Mass Effect,2007-11-20,BioWare,3.8,1000,1000,RPG,10000,172000,2000,774000,490,X360,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
Mass Effect,2007-11-20,BioWare,3.8,1000,1000,RPG,10000,172000,2000,774000,3003,PC,Electronic Arts,0.0,0.59,0.0,0.09,0.68
Mass Effect,2007-11-20, Microsoft Game Studios,3.8,1000,1000,RPG,10000,172000,2000,774000,490,X360,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
Mass Effect,2007-11-20, Microsoft Game Studios,3.8,1000,1000,RPG,10000,172000,2000,774000,3003,PC,Electronic Arts,0.0,0.59,0.0,0.09,0.68
Mass Effect,2007-11-20,BioWare,3.8,1000,1000, Shooter,10000,172000,2000,774000,490,X360,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
Mass Effect,2007-11-20,BioWare,3.8,1000,1000, Shooter,10000,172000,2000,774000,3003,PC,Electronic Arts,0.0,0.59,0.0,0.09,0.68
Mass Effect,2007-11-20, Microsoft Game Studios,3.8,1000,1000, Shooter,10000,172000,2000,774000,490,X360,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
Mass Effect,2007-11-20, Microsoft Game Studios,3.8,1000,1000, Shooter,10000,172000,2000,774000,3003,PC,Electronic Arts,0.0,0.59,0.0,0.09,0.68
Fallout 3,2008-10-28,ZeniMax Media,3.4,894000,894000,RPG,12000,162000,2000,589000,209,X360,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96
Fallout 3,2008-10-28,ZeniMax Media,3.4,894000,894000,RPG,12000,162000,2000,589000,300,PS3,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01
Fallout 3,2008-10-28,ZeniMax Media,3.4,894000,894000,RPG,12000,162000,2000,589000,2105,PC,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
Fallout 3,2008-10-28, Bethesda Game Studios,3.4,894000,894000,RPG,12000,162000,2000,589000,209,X360,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96
Fallout 3,2008-10-28, Bethesda Game Studios,3.4,894000,894000,RPG,12000,162000,2000,589000,300,PS3,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01
Fallout 3,2008-10-28, Bethesda Game Studios,3.4,894000,894000,RPG,12000,162000,2000,589000,2105,PC,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
Fallout 3,2008-10-28,ZeniMax Media,3.4,894000,894000, Shooter,12000,162000,2000,589000,209,X360,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96
Fallout 3,2008-10-28,ZeniMax Media,3.4,894000,894000, Shooter,12000,162000,2000,589000,300,PS3,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01
Fallout 3,2008-10-28,ZeniMax Media,3.4,894000,894000, Shooter,12000,162000,2000,589000,2105,PC,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
Fallout 3,2008-10-28, Bethesda Game Studios,3.4,894000,894000, Shooter,12000,162000,2000,589000,209,X360,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96
Fallout 3,2008-10-28, Bethesda Game Studios,3.4,894000,894000, Shooter,12000,162000,2000,589000,300,PS3,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01
Fallout 3,2008-10-28, Bethesda Game Studios,3.4,894000,894000, Shooter,12000,162000,2000,589000,2105,PC,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
Uncharted: Drake's Fortune,2007-11-16,Naughty Dog,3.1,882000,882000,Adventure,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16, Sony Computer Entertainment,3.1,882000,882000,Adventure,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16, Inc. (SCEI),3.1,882000,882000,Adventure,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16,Naughty Dog,3.1,882000,882000, Platform,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16, Sony Computer Entertainment,3.1,882000,882000, Platform,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16, Inc. (SCEI),3.1,882000,882000, Platform,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16,Naughty Dog,3.1,882000,882000, Shooter,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16, Sony Computer Entertainment,3.1,882000,882000, Shooter,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Uncharted: Drake's Fortune,2007-11-16, Inc. (SCEI),3.1,882000,882000, Shooter,12000,98000,1200,460000,211,PS3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Super Mario 3D Land,2011-11-03,Nintendo EAD,3.5,1000,1000,Platform,12000,146000,1000,461000,54,3DS,Nintendo,4.89,2.99,2.13,0.78,10.79
Super Mario 3D Land,2011-11-03, Nintendo,3.5,1000,1000,Platform,12000,146000,1000,461000,54,3DS,Nintendo,4.89,2.99,2.13,0.78,10.79
Silent Hill 3,2003-05-23,Konami,4.2,1100,1100,Adventure,4900,156000,2000,1400,2875,PS2,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71
Silent Hill 3,2003-05-23, Team Silent,4.2,1100,1100,Adventure,4900,156000,2000,1400,2875,PS2,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71
Silent Hill 3,2003-05-23,Konami,4.2,1100,1100, Puzzle,4900,156000,2000,1400,2875,PS2,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71
Silent Hill 3,2003-05-23, Team Silent,4.2,1100,1100, Puzzle,4900,156000,2000,1400,2875,PS2,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71
Call of Duty: Modern Warfare 2,2009-11-10,Infinity Ward,3.8,1000,1000,Shooter,14000,34000,666000,276000,37,X360,Activision,8.52,3.63,0.08,1.29,13.51
Call of Duty: Modern Warfare 2,2009-11-10,Infinity Ward,3.8,1000,1000,Shooter,14000,34000,666000,276000,56,PS3,Activision,4.99,3.69,0.38,1.63,10.69
Call of Duty: Modern Warfare 2,2009-11-10,Infinity Ward,3.8,1000,1000,Shooter,14000,34000,666000,276000,2349,PC,Activision,0.01,0.79,0.0,0.09,0.89
Call of Duty: Modern Warfare 2,2009-11-10, Activision,3.8,1000,1000,Shooter,14000,34000,666000,276000,37,X360,Activision,8.52,3.63,0.08,1.29,13.51
Call of Duty: Modern Warfare 2,2009-11-10, Activision,3.8,1000,1000,Shooter,14000,34000,666000,276000,56,PS3,Activision,4.99,3.69,0.38,1.63,10.69
Call of Duty: Modern Warfare 2,2009-11-10, Activision,3.8,1000,1000,Shooter,14000,34000,666000,276000,2349,PC,Activision,0.01,0.79,0.0,0.09,0.89
The Walking Dead: Season One,2012-04-24,Telltale Games,4.0,1200,1200,Adventure,12000,111000,1100,467000,2600,PS3,Avanquest Software,0.4,0.25,0.03,0.11,0.79
The Walking Dead: Season One,2012-04-24,Telltale Games,4.0,1200,1200,Adventure,12000,111000,1100,467000,2763,X360,Avanquest Software,0.55,0.14,0.0,0.05,0.75
